UKPRN,Institution,SortOrder,MainPanel,UOA,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,Profile,StaffFte,FourStar,ThreeStar,TwoStar,OneStar,Unclassified,n_submission,p,pp_top_prop
10007803,University of St Andrews,6870,A,1,Clinical Medicine, ,,,Outputs,16,25.4,50.9,20.3,3.4,0,59,54,0.58710114
10007803,University of St Andrews,6870,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,30.2,35,39.8,23.3,1.9,0,103,99,0.406627385
10007803,University of St Andrews,6870,A,5,Biological Sciences, ,,,Outputs,50.45,22.9,52.4,23.5,0.6,0.6,170,162,0.450654503
10007803,University of St Andrews,6870,B,8,Chemistry, ,,(joint submission with University of Edinburgh),Outputs,37.3,22.7,71.8,5.2,0,0.3,146,145,0.408396378
10007803,University of St Andrews,6870,B,9,Physics, ,,(joint submission with University of Edinburgh),Outputs,36.9,26.8,69.2,3.4,0.3,0.3,130,122,0.65528103
10007803,University of St Andrews,6870,B,10,Mathematical Sciences, ,,,Outputs,30.6,15,73.8,10.3,0.9,0,107,96,0.196538303
10007803,University of St Andrews,6870,B,11,Computer Science and Informatics, ,,,Outputs,24,30.1,54.2,15.7,0,0,83,39,0.396150125
10007803,University of St Andrews,6870,C,17,"Geography, Environmental Studies and Archaeology", ,,,Outputs,36.5,20.5,53,24.8,1.7,0,117,107,0.388131927
10007803,University of St Andrews,6870,C,18,Economics and Econometrics, ,,,Outputs,20.5,23.5,58.9,17.6,0,0,51,33,0.235635995
10007803,University of St Andrews,6870,C,19,Business and Management Studies, ,,,Outputs,22.2,24.3,41.9,31.1,2.7,0,74,62,0.170600286
10007803,University of St Andrews,6870,C,21,Politics and International Studies, ,,,Outputs,32.83,17.3,42.7,32.7,6.4,0.9,110,41,0.160692774
10007803,University of St Andrews,6870,C,24,Anthropology and Development Studies, ,,,Outputs,14.66,13.5,38.4,34.6,13.5,0,52,9,0.002910053
10007803,University of St Andrews,6870,D,28,Modern Languages and Linguistics, ,,,Outputs,32.75,12.7,51,34.3,1,1,102,21,0.062558798
10007803,University of St Andrews,6870,D,29,English Language and Literature, ,,,Outputs,28,41.9,37.2,20.9,0,0,86,11,0.107571761
10007803,University of St Andrews,6870,D,30,History, ,,,Outputs,37.13,36.6,33.1,29.6,0.7,0,143,23,0.26939006
10007803,University of St Andrews,6870,D,31,Classics, ,,,Outputs,11.7,30.4,56.6,13,0,0,46,3,0.48359314
10007803,University of St Andrews,6870,D,32,Philosophy, ,,,Outputs,22.59,27.3,49.5,22.2,1,0,99,39,0.335561494
10007803,University of St Andrews,6870,D,33,Theology and Religious Studies, ,,,Outputs,14,28,34,38,0,0,50,3,0.383333333
10007803,University of St Andrews,6870,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,12.7,43.5,47.8,6.5,2.2,0,46,5,0.2
10007803,University of St Andrews,6870,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,7.68,21.2,48.5,30.3,0,0,33,3,0
10007804,University of Stirling,6880,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,24.4,30.2,57,11.6,1.2,0,86,76,0.228858162
10007804,University of Stirling,6880,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,14,32.4,51.4,13.5,2.7,0,37,32,0.338797883
10007804,University of Stirling,6880,A,6,"Agriculture, Veterinary and Food Science", ,,,Outputs,28,16.3,65.2,16.3,2.2,0,92,91,0.3002403
10007804,University of Stirling,6880,B,7,Earth Systems and Environmental Sciences, ,,,Outputs,14.6,15.8,36.8,44.8,2.6,0,38,36,0.583333333
10007804,University of Stirling,6880,B,11,Computer Science and Informatics, ,,,Outputs,14.4,9.1,50.9,40,0,0,55,51,0.194416767
10007804,University of Stirling,6880,C,17,"Geography, Environmental Studies and Archaeology", ,,,Outputs,21.3,19,30.2,46,4.8,0,63,55,0.208606061
10007804,University of Stirling,6880,C,19,Business and Management Studies, ,,,Outputs,42.8,15.3,48.9,32.9,2.9,0,137,100,0.141649144
10007804,University of Stirling,6880,C,20,Law, ,,,Outputs,7.91,12.5,66.7,16.6,4.2,0,24,3,0
10007804,University of Stirling,6880,C,22,Social Work and Social Policy, ,,,Outputs,32.97,19.1,46.4,32.7,1.8,0,110,58,0.091666667
10007804,University of Stirling,6880,C,25,Education, ,,,Outputs,14,25,45.8,22.9,6.3,0,48,19,0.144031997
10007804,University of Stirling,6880,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Outputs,22.4,31.3,44.8,20.9,3,0,67,48,0.180847926
10007804,University of Stirling,6880,D,29,English Language and Literature, ,,,Outputs,24,26.7,47.7,25.6,0,0,90,14,0.288518843
10007804,University of Stirling,6880,D,30,History, ,,,Outputs,13,14.6,39.1,43.9,2.4,0,41,4,0
10007804,University of Stirling,6880,D,32,Philosophy, ,,,Outputs,12.4,14.3,40.8,38.8,6.1,0,49,13,0.026498346
10007804,University of Stirling,6880,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,14.7,19.3,36.8,31.6,12.3,0,57,11,0.092542294
10007805,University of Strathclyde,6890,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,74.3,21.7,58.5,16.6,1.3,1.9,313,294,0.198103911
10007805,University of Strathclyde,6890,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,12,2.1,47.9,45.8,4.2,0,48,47,0.236125289
10007805,University of Strathclyde,6890,B,8,Chemistry, ,,(joint submission with University of Glasgow),Outputs,35.4,17.4,74.1,8.1,0.4,0,139,139,0.228297362
10007805,University of Strathclyde,6890,B,9,Physics, ,,,Outputs,27,27,66.7,5.4,0.9,0,111,107,0.554237987
10007805,University of Strathclyde,6890,B,10,Mathematical Sciences, ,,,Outputs,32.9,11.4,58.3,28,2.3,0,132,125,0.173919509
10007805,University of Strathclyde,6890,B,11,Computer Science and Informatics, ,,,Outputs,20.2,13.1,41.7,40.4,3.6,1.2,84,33,0.170917696
10007805,University of Strathclyde,6890,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering", ,,,Outputs,67.2,15.7,59.4,22.9,2,0,249,229,0.178452953
10007805,University of Strathclyde,6890,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials", ,,,Outputs,59.2,11.9,77.1,10.2,0.8,0,236,203,0.163561876
10007805,University of Strathclyde,6890,B,14,Civil and Construction Engineering, ,,,Outputs,20.2,23.7,56.6,17.1,0,2.6,76,74,0.206518721
10007805,University of Strathclyde,6890,C,16,"Architecture, Built Environment and Planning", ,,,Outputs,14.5,14,35.1,33.4,17.5,0,57,30,0.102941176
10007805,University of Strathclyde,6890,C,19,Business and Management Studies, ,,,Outputs,73.35,18.8,47.9,30.1,2.2,1,309,243,0.14335645
10007805,University of Strathclyde,6890,C,20,Law, ,,,Outputs,19.67,13.9,44.4,37.5,4.2,0,72,11,0.181818182
10007805,University of Strathclyde,6890,C,21,Politics and International Studies, ,,,Outputs,19.4,16.9,47.7,32.3,3.1,0,65,43,0.109973569
10007805,University of Strathclyde,6890,C,22,Social Work and Social Policy, ,,,Outputs,15.7,25.8,33.9,29,8.1,3.2,62,32,0.065544872
10007805,University of Strathclyde,6890,C,25,Education, ,,,Outputs,24.6,9.8,47.8,34.8,7.6,0,92,46,0.113590463
10007805,University of Strathclyde,6890,D,29,English Language and Literature, ,,,Outputs,20.2,27.1,38.6,32.9,1.4,0,70,17,0.217411765
10007805,University of Strathclyde,6890,D,30,History, ,,,Outputs,22.2,29.2,36.1,29.1,5.6,0,72,16,0.101884573
10007806,University of Sussex,1750,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,(joint submission with University of Brighton),Outputs,5,13.2,59.4,24.6,0.9,1.9,17,15,0.4
10007806,University of Sussex,1750,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,41.4,35.4,50.7,13.2,0,0.7,144,139,0.394556355
10007806,University of Sussex,1750,A,5,Biological Sciences, ,,,Outputs,47.61,45.7,39.1,9.2,1.7,4.3,184,177,0.40809141
10007806,University of Sussex,1750,B,8,Chemistry, ,,,Outputs,16.8,16.2,64.7,14.7,0,4.4,65,64,0.192708333
10007806,University of Sussex,1750,B,9,Physics, ,,,Outputs,24.72,20,72.6,6.3,0,1.1,95,92,0.556488704
10007806,University of Sussex,1750,B,10,Mathematical Sciences, ,,,Outputs,20,17.4,63.8,14.5,4.3,0,69,64,0.20467633
10007806,University of Sussex,1750,B,11,Computer Science and Informatics, ,,,Outputs,14.6,22.8,47.4,29.8,0,0,57,37,0.195870871
10007806,University of Sussex,1750,B,15,General Engineering, ,,,Outputs,14,10,78,12,0,0,50,48,0.139983974
10007806,University of Sussex,1750,C,17,"Geography, Environmental Studies and Archaeology", ,,,Outputs,20.7,18.1,55.5,23.6,2.8,0,72,57,0.359302786
10007806,University of Sussex,1750,C,18,Economics and Econometrics, ,,,Outputs,17.4,14.8,46.3,35.2,1.8,1.9,54,45,0.143351852
10007806,University of Sussex,1750,C,19,Business and Management Studies, ,,,Outputs,43.95,18,43.2,34.5,3.6,0.7,139,118,0.265001582
10007806,University of Sussex,1750,C,20,Law, ,,,Outputs,31,8.1,48.9,34.9,8.1,0,86,14,0
10007806,University of Sussex,1750,C,21,Politics and International Studies, ,,,Outputs,21,23.4,42.2,28.2,6.2,0,64,48,0.279435484
10007806,University of Sussex,1750,C,22,Social Work and Social Policy, ,,,Outputs,12.4,10.2,40.8,42.9,6.1,0,49,16,0.063534768
10007806,University of Sussex,1750,C,23,Sociology, ,,,Outputs,16.3,10.3,50,36.3,1.7,1.7,58,30,0.027971014
10007806,University of Sussex,1750,C,24,Anthropology and Development Studies, ,,,Outputs,18.5,13.4,38.8,44.8,3,0,67,26,0.178226965
10007806,University of Sussex,1750,C,25,Education, ,,,Outputs,16.1,24.6,40.3,29.8,5.3,0,57,31,0.097530161
10007806,University of Sussex,1750,D,27,Area Studies, ,,,Outputs,13,25.5,49,21.2,4.3,0,47,29,0.103448276
10007806,University of Sussex,1750,D,29,English Language and Literature, ,,,Outputs,34.6,42.9,32.1,23.2,1.8,0,112,20,0.16038507
10007806,University of Sussex,1750,D,30,History, ,,,Outputs,20,47.5,32.2,18.6,1.7,0,59,27,0.302246076
10007806,University of Sussex,1750,D,32,Philosophy, ,,,Outputs,10.5,33.3,39.4,21.2,6.1,0,33,9,0.147551957
10007806,University of Sussex,1750,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,11.5,18.2,48.5,33.3,0,0,33,8,0.226561393
10007806,University of Sussex,1750,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,25.5,25.5,39.2,34.3,1,0,102,20,0.034315565
10007807,University of Ulster,7630,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",A,Nursing and Health Science,,Outputs,32.15,17.1,62,15.5,3.8,1.6,129,102,0.171700177
10007807,University of Ulster,7630,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",B,Biomedical Sciences,,Outputs,74.1,19.2,62.3,16.7,0.3,1.5,269,259,0.172665749
10007807,University of Ulster,7630,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,22,12.4,38.1,46.4,2.1,1,97,89,0.197511364
10007807,University of Ulster,7630,B,7,Earth Systems and Environmental Sciences, ,,,Outputs,18.4,13.7,43.8,34.3,8.2,0,73,62,0.414389508
10007807,University of Ulster,7630,B,11,Computer Science and Informatics, ,,,Outputs,39.6,5.3,57.9,32.9,3.9,0,152,147,0.092260184
10007807,University of Ulster,7630,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials", ,,,Outputs,19,12.7,60.5,25.4,1.4,0,71,65,0.218772906
10007807,University of Ulster,7630,C,16,"Architecture, Built Environment and Planning", ,,,Outputs,38,9.7,46.6,39.5,4.2,0,144,94,0.117795221
10007807,University of Ulster,7630,C,19,Business and Management Studies, ,,,Outputs,22.4,23.2,40,33.6,2.1,1.1,95,71,0.179703864
10007807,University of Ulster,7630,C,20,Law, ,,,Outputs,18.8,21.9,60.3,17.8,0,0,73,17,0.294117647
10007807,University of Ulster,7630,C,21,Politics and International Studies, ,,,Outputs,10.75,8.1,48.7,37.8,5.4,0,37,23,0.044246763
10007807,University of Ulster,7630,C,22,Social Work and Social Policy, ,,,Outputs,21.2,19.5,40.2,37.7,2.6,0,77,37,0.027027027
10007807,University of Ulster,7630,C,25,Education, ,,,Outputs,12.2,12.2,43.9,31.7,12.2,0,41,21,0.001023303
10007807,University of Ulster,7630,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Outputs,13.2,8.5,55.3,29.8,6.4,0,47,38,0.091491228
10007807,University of Ulster,7630,D,28,Modern Languages and Linguistics,A,Celtic Studies,,Outputs,10.6,15.2,34.8,43.5,4.3,2.2,46,2,0.011989101
10007807,University of Ulster,7630,D,28,Modern Languages and Linguistics,B,Modern Languages and Linguistics,,Outputs,12.4,14.3,35.7,33.3,14.3,2.4,42,12,0.193324444
10007807,University of Ulster,7630,D,29,English Language and Literature, ,,,Outputs,12.9,24.5,56.6,17,0,1.9,52,2,0.069136461
10007807,University of Ulster,7630,D,30,History, ,,,Outputs,16.4,9,40.3,44.7,6,0,67,13,0.154644733
10007807,University of Ulster,7630,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,24.8,30.8,45,20.9,3.3,0,90,6,0.166666667
10007807,University of Ulster,7630,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,13.4,15.1,41.5,41.5,1.9,0,53,3,0.020853197
10007807,University of Ulster,7630,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,16.4,10.9,29.7,31.3,18.7,9.4,64,7,0.078571429
10007811,Bishop Grosseteste University,100,C,25,Education, ,,,Outputs,6,9.5,33.4,38.1,19,0,21,6,0
10007811,Bishop Grosseteste University,100,D,30,History, ,,,Outputs,3,NULL,NULL,NULL,NULL,NULL,11,4,0
10007812,University of London Institute in Paris,910,D,28,Modern Languages and Linguistics, ,,,Outputs,3,NULL,NULL,NULL,NULL,NULL,12,1,0
10007814,Cardiff University,7080,A,1,Clinical Medicine, ,,,Outputs,59.01,33.3,53.4,11.3,0.4,1.6,249,225,0.514504409
10007814,Cardiff University,7080,A,2,"Public Health, Health Services and Primary Care", ,,,Outputs,24.29,25.2,45.7,26.2,2.9,0,103,99,0.441991342
10007814,Cardiff University,7080,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,74.95,23.1,67.2,9.7,0,0,277,261,0.19261513
10007814,Cardiff University,7080,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,69.33,41.5,50,8.1,0.4,0,260,244,0.390111405
10007814,Cardiff University,7080,A,5,Biological Sciences, ,,,Outputs,54.7,31.1,45,20.3,2.2,1.4,222,211,0.367347463
10007814,Cardiff University,7080,B,7,Earth Systems and Environmental Sciences, ,,,Outputs,14.99,33.8,60,4.7,1.5,0,65,61,0.449344262
10007814,Cardiff University,7080,B,8,Chemistry, ,,,Outputs,23,22.3,72.8,4.9,0,0,103,103,0.319983819
10007814,Cardiff University,7080,B,9,Physics, ,,,Outputs,19.5,21.6,77,1.4,0,0,74,70,0.49364532
10007814,Cardiff University,7080,B,10,Mathematical Sciences, ,,,Outputs,24.05,20,65,15,0,0,80,73,0.173847941
10007814,Cardiff University,7080,B,11,Computer Science and Informatics, ,,,Outputs,13.73,21.4,59,19.6,0,0,56,50,0.250535714
10007814,Cardiff University,7080,B,14,Civil and Construction Engineering, ,,,Outputs,14.3,24.6,70.1,5.3,0,0,57,53,0.20090334
10007814,Cardiff University,7080,B,15,General Engineering, ,,,Outputs,33.8,18.8,76.7,3.6,0,0.9,112,108,0.245767307
10007814,Cardiff University,7080,C,16,"Architecture, Built Environment and Planning",A,Planning and Geography,,Outputs,27.4,31.4,46.1,20.5,2,0,102,79,0.253467896
10007814,Cardiff University,7080,C,16,"Architecture, Built Environment and Planning",B,Architecture,,Outputs,14.8,30,32,24,14,0,50,21,0.323045931
10007814,Cardiff University,7080,C,17,"Geography, Environmental Studies and Archaeology", ,,,Outputs,13.13,31.3,39.5,25,4.2,0,48,11,0.260972028
10007814,Cardiff University,7080,C,19,Business and Management Studies, ,,,Outputs,72.6,27.2,50.7,20.3,1.8,0,272,231,0.15167929
10007814,Cardiff University,7080,C,20,Law, ,,,Outputs,22,22.4,55.2,22.4,0,0,85,23,0.12689671
10007814,Cardiff University,7080,C,21,Politics and International Studies, ,,,Outputs,13.03,22,48,22,8,0,50,15,0
10007814,Cardiff University,7080,C,23,Sociology, ,,,Outputs,29.48,17.7,60.2,20.3,1.8,0,113,84,0.126802988
10007814,Cardiff University,7080,C,25,Education, ,,,Outputs,20.6,32.1,43.5,20.6,3.8,0,78,56,0.220597572
10007814,Cardiff University,7080,D,28,Modern Languages and Linguistics, ,,,Outputs,14.8,21.3,61.7,17,0,0,47,7,0.007912562
10007814,Cardiff University,7080,D,29,English Language and Literature, ,,,Outputs,24.01,36.3,50.5,9.9,3.3,0,91,19,0.181289289
10007814,Cardiff University,7080,D,30,History, ,,,Outputs,14.4,35.6,39,23.7,1.7,0,59,15,0.269474243
10007814,Cardiff University,7080,D,32,Philosophy, ,,,Outputs,10,9.7,54.8,29,6.5,0,31,17,0.139476967
10007814,Cardiff University,7080,D,33,Theology and Religious Studies, ,,,Outputs,9.2,35,40,20,5,0,40,5,0.109
10007814,Cardiff University,7080,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,13.2,36.5,40.4,23.1,0,0,52,5,0.257489362
10007814,Cardiff University,7080,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,13.4,40.4,42.1,15.7,1.8,0,57,17,0.268487395
10007816,Royal Central School of Speech and Drama,1560,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,21.25,26.7,31.1,34.4,6.7,1.1,89,7,0.38968254
10007822,Cranfield University,330,A,6,"Agriculture, Veterinary and Food Science", ,,,Outputs,26.3,4.8,51.9,41.4,1.9,0,104,102,0.235269003
10007822,Cranfield University,330,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering", ,,,Outputs,156.7,19.3,63,17.5,0.2,0,564,523,0.174893992
10007822,Cranfield University,330,C,19,Business and Management Studies, ,,,Outputs,40.81,14.3,50.6,31.9,3.2,0,154,123,0.250278673
10007823,Edge Hill University,450,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,11.1,3.9,45.1,43.2,7.8,0,51,48,0.16637321
10007823,Edge Hill University,450,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,12.2,22.7,27.3,40.9,9.1,0,22,22,0.136363636
10007823,Edge Hill University,450,B,11,Computer Science and Informatics, ,,,Outputs,5,0,0,26.7,73.3,0,15,1,0
10007823,Edge Hill University,450,C,17,"Geography, Environmental Studies and Archaeology", ,,,Outputs,9,4,28,36,24,8,25,20,0.1
10007823,Edge Hill University,450,C,20,Law, ,,,Outputs,14,2,40.9,40.8,16.3,0,49,10,0.1
10007823,Edge Hill University,450,C,22,Social Work and Social Policy, ,,,Outputs,17,7.3,32.7,38.2,18.2,3.6,55,21,0.052583581
10007823,Edge Hill University,450,C,25,Education, ,,,Outputs,11.7,2.1,35.4,31.2,31.3,0,48,23,0.173913043
10007823,Edge Hill University,450,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Outputs,14,7.7,30.8,46.1,15.4,0,52,33,0.200250784
10007823,Edge Hill University,450,D,29,English Language and Literature, ,,,Outputs,13.9,13,44.4,40.7,1.9,0,54,9,0.127822089
10007823,Edge Hill University,450,D,30,History, ,,,Outputs,6.8,10,40,50,0,0,20,6,0.176811594
10007823,Edge Hill University,450,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,11.5,0,20.6,47,23.6,8.8,34,4,0
10007823,Edge Hill University,450,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,12.3,10.6,34.1,34,19.2,2.1,47,7,0.142857143
10007825,Guildhall School of Music & Drama,540,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,15.95,10.8,30.2,33.7,9.6,15.7,72,10,0.1
10007832,Newman University,1290,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,3,NULL,NULL,NULL,NULL,NULL,11,10,0.3
10007832,Newman University,1290,C,25,Education, ,,,Outputs,7.4,16.7,36.6,36.7,10,0,30,18,0.071645839
10007832,Newman University,1290,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Outputs,4,0,20,80,0,0,10,4,0
10007832,Newman University,1290,D,29,English Language and Literature, ,,,Outputs,4.5,6.7,60,33.3,0,0,15,1,0.029850746
10007832,Newman University,1290,D,30,History, ,,,Outputs,2.4,NULL,NULL,NULL,NULL,NULL,10,2,0
10007832,Newman University,1290,D,33,Theology and Religious Studies, ,,,Outputs,2,NULL,NULL,NULL,NULL,NULL,5,2,0.017357513
10007833,Glynd?r University,7110,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,9.4,2.1,10.7,57.4,29.8,0,47,22,0.045454545
